column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
2008,2008,3008,500,250,2750,3,0,7,240,30,16,12,1,0,6,150,2,2,21.3583,494.099,486.801,171.687,24.1041,0
2009,2009,3009,500,250,2750,3,0,7,240,30,16,12,1,0,6,150,2,2,20.1123,485.563,490.796,176.981,28.9215,0
2010,2010,3010,650,350,2750,5.46,0,7,240,30,16,16,0,2,6,150,2,2,25.0942,492.202,474.638,184.196,23.2562,0
2011,2011,3011,650,350,2750,5.46,0,7,240,30,16,16,0,2,6,150,2,2,22.1801,497.692,470.834,189.151,22.8655,0
2012,2012,3012,500,250,2750,3,0,7,240,30,16,12,1,0,6,150,2,2,17.4931,499.142,474.664,172.636,36.4878,0
2013,2013,3013,250,250,2750,1.5,0,7,240,30,16,12,0,0,6,150,2,2,23.6681,490.926,502.141,153.315,24.7675,0
2014,2014,3014,300,350,2750,2.52,0,7,240,30,12,12,0,2,6,125,2,2,30.5707,466.748,464.603,159.266,29.5944,0
2015,2015,3015,300,350,2750,2.52,0,7,240,30,12,12,0,2,6,125,2,2,21.3024,475.29,468.318,127.279,31.9726,0
2016,2016,3016,250,250,2750,1.5,0,7,240,30,16,12,0,0,6,150,2,2,27.2107,470.359,486.134,185.751,40.8715,0
3001,3001,4001,250,250,2750,1.5,0,7,240,30,16,12,0,0,6,150,2,2,19.6328,493.557,467.197,155.456,27.1109,0
3004,3004,4004,250,250,2750,1.5,0,7,240,30,16,12,0,0,6,150,2,2,22.0351,489.875,472.581,190.618,25.0025,0
3005,3005,4005,500,250,2750,3,0,7,240,30,16,12,0,1,6,150,2,2,20.5383,475.366,490.346,178.55,37.7761,0
3006,3006,4006,750,350,2750,6.3,0,7,240,30,20,20,0,1,6,200,2,2,20.6347,482.095,473.769,218.61,27.0686,0
3007,3007,4007,750,350,2750,6.3,0,7,240,30,20,20,0,1,6,200,2,2,24.8024,490.433,482.957,251.909,26.6618,0
3008,3008,4008,500,250,2750,3,0,7,240,30,16,12,0,1,6,150,2,2,21.6865,491.742,482.208,158.118,24.3863,0
3009,3009,4009,500,250,2750,3,0,7,240,30,16,12,0,1,6,150,2,2,29.8227,470.247,472.539,159.701,29.1768,0
3010,3010,4010,650,350,2750,5.46,0,7,240,30,16,16,0,2,6,150,2,2,21.7807,487.435,471.927,164.665,25.904,0
3011,3011,4011,650,350,2750,5.46,0,7,240,30,16,16,0,2,6,150,2,2,16.1286,490.357,473.394,168.623,27.9075,0
3012,3012,4012,500,250,2750,3,0,7,240,30,16,12,0,1,6,150,2,2,19.8957,459.849,494.061,159.84,27.5286,0
3013,3013,4013,250,250,2750,1.5,0,7,240,30,16,12,0,0,6,150,2,2,26.2282,465.329,455.677,191.387,31.9722,0
3014,3014,4014,300,350,2750,2.52,0,7,240,30,12,12,0,2,6,125,2,2,20.3156,478.043,464.294,141.515,29.1919,0
3015,3015,4015,300,350,2750,2.52,0,7,240,30,12,12,0,2,6,125,2,2,14.4992,470.858,475.115,160.693,32.9038,0
3016,3016,4016,250,250,2750,1.5,0,7,240,30,16,12,0,0,6,150,2,2,18.5809,494.347,470.835,161.396,27.0263,0
4041,2,4017,350,500,1375,4.2,0,7,240,30,16,12,0,7,6,150,2,2,15.7894,487.034,481.902,171.085,27.3574,0
4042,4017,1002,350,500,1375,4.2,0,7,240,30,16,12,0,3,6,100,2,2,35.1464,486.794,481.19,124.048,53.8533,0
4043,3,4018,350,500,1375,4.2,0,7,240,30,16,12,0,7,6,150,2,2,31.084,488.943,479.861,194.52,26.0189,0
4044,4018,1003,350,500,1375,4.2,0,7,240,30,16,12,0,3,6,100,2,2,25.2121,474.774,473.774,113.492,34.6156,0
4046,1002,4019,350,500,1375,4.2,0,7,240,30,16,12,1,1,6,150,2,2,22.4306,471.161,480.345,171.15,33.3094,0
4047,4019,2002,350,500,1375,4.2,0,7,240,30,16,12,0,2,6,150,2,2,24.6133,483.882,489.616,192.33,32.3656,0
4048,1003,4020,350,500,1375,4.2,0,7,240,30,16,12,1,1,6,150,2,2,17.5907,477.415,490.765,169.449,23.7541,0
4049,4020,2003,350,500,1375,4.2,0,7,240,30,16,12,0,2,6,150,2,2,19.1041,498.694,480.99,169.82,18.0577,0
4051,2002,4021,300,400,1375,2.88,0,7,240,30,16,12,0,0,6,150,2,2,21.5611,484.4,490.487,192.892,34.2371,0
4052,4021,3002,300,400,1375,2.88,0,7,240,30,16,12,0,2,6,150,2,2,19.7928,476.563,458.634,172.36,22.7417,0
4053,2003,4022,300,400,1375,2.88,0,7,240,30,16,12,0,0,6,150,2,2,15.198,492.873,467.925,155.68,26.0934,0
4054,4022,3003,300,400,1375,2.88,0,7,240,30,16,12,0,2,6,150,2,2,32.5755,476.373,488.093,192.366,47.5061,0
4056,3002,4023,300,400,1375,2.88,0,7,240,30,16,12,0,0,6,150,2,2,20.6829,469.065,476.5,172.566,43.2286,0
4057,4023,4002,300,400,1375,2.88,0,7,240,30,16,12,0,1,6,150,2,2,21.3451,489.425,474.351,166.232,39.8055,0
4058,3003,4024,300,400,1375,2.88,0,7,240,30,16,12,0,0,6,150,2,2,19.4384,479.164,482.183,190.531,31.2884,0
4059,4024,4003,300,400,1375,2.88,0,7,240,30,16,12,0,1,6,150,2,2,18.7274,472.323,476.11,150.771,29.3476,0
