beam_id,node_i,node_j,b [mm],h [mm],length [mm],wg [kN/m],wq [kN/m],wg_alpha [kN/m],wq_alpha [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_t1_i [mm],nbl_t1_i,dbl_t2_i [mm],nbl_t2_i,dbl_b1_i [mm],nbl_b1_i,dbl_b2_i [mm],nbl_b2_i,dbh_i [mm],sbh_i [mm],nbh_b_i,nbh_h_i,dbl_t1_mid [mm],nbl_t1_mid,dbl_t2_mid [mm],nbl_t2_mid,dbl_b1_mid [mm],nbl_b1_mid,dbl_b2_mid [mm],nbl_b2_mid,dbh_mid [mm],sbh_mid [mm],nbh_b_mid,nbh_h_mid,dbl_t1_j [mm],nbl_t1_j,dbl_t2_j [mm],nbl_t2_j,dbl_b1_j [mm],nbl_b1_j,dbl_b2_j [mm],nbl_b2_j,dbh_j [mm],sbh_j [mm],nbh_b_j,nbh_h_j,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_i_q [mm],sbh_mid_q [mm],sbh_j_q [mm],cover_q [mm],bondslip_factor_q
1025,1001,1002,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,4,6,125,2,2,20,2,20,3,12,2,12,1,6,125,2,2,26.7192,489.184,467.179,161.533,155.876,156.757,22.2171,0
1026,1002,1003,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,3,12,2,12,1,6,125,2,2,20,2,20,0,12,2,12,3,6,125,2,2,20,2,20,1,12,2,12,0,6,125,2,2,22.4152,458.415,508.175,133.446,158.354,147.071,29.2804,0
1027,1003,1004,350,600,3000,5.04,0,5.04,0,8.5,240,30,20,2,20,1,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,1,12,2,12,0,6,125,2,2,34.5555,489.598,469.933,154.421,138.221,130.949,27.9952,0
1028,1004,1005,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,1,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,3,6,125,2,2,20,2,20,3,12,2,12,1,6,125,2,2,27.3904,477.844,483.668,162.311,155.679,155.057,32.8197,0
1029,1005,1006,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,3,12,2,12,1,6,125,2,2,20,2,20,0,12,2,12,4,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,24.1555,483.967,478.303,134.527,130.813,127.537,21.153,0
1030,1007,1008,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,25,2,25,0,12,2,12,0,8,150,2,2,25,2,25,0,12,2,12,4,8,150,2,2,25,2,25,2,12,2,12,3,8,150,2,2,23.0407,486.528,489.426,188.523,174.731,170.57,25.7987,0
1031,1008,1009,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,25,2,25,2,12,2,12,3,8,150,2,2,25,2,25,0,12,2,12,3,8,150,2,2,25,2,25,0,12,2,12,2,8,150,2,2,34.3521,464.763,460.95,157.826,152.279,164.212,26.7811,0
1032,1009,1010,350,650,3000,15.26,5.25,15.26,5.25,8.5,240,30,25,2,25,0,12,2,12,2,8,150,2,2,25,2,25,0,12,2,12,0,8,150,2,2,25,2,25,0,12,2,12,2,8,150,2,2,25.1057,495.903,474.566,191.49,182.4,194.871,27.4014,0
1033,1010,1011,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,25,2,25,0,12,2,12,2,8,150,2,2,25,2,25,0,12,2,12,3,8,150,2,2,25,2,25,2,12,2,12,3,8,150,2,2,26.6768,491.22,479.091,163.69,166.29,193.998,18.5192,0
1034,1011,1012,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,25,2,25,2,12,2,12,3,8,150,2,2,25,2,25,0,12,2,12,4,8,150,2,2,25,2,25,0,12,2,12,0,8,150,2,2,27.6234,476.203,465.727,162.51,154.855,187.399,30.7773,0
1035,1013,1014,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,25,2,25,0,12,2,12,0,8,150,2,2,25,2,25,0,12,2,12,4,8,150,2,2,25,2,25,2,12,2,12,3,8,150,2,2,31.5477,469.786,484.359,190.713,179.922,170.298,19.2203,0
1036,1014,1015,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,25,2,25,2,12,2,12,3,8,150,2,2,25,2,25,0,12,2,12,3,8,150,2,2,25,2,25,0,12,2,12,0,8,150,2,2,27.843,461.968,481.032,163.103,169.17,172.617,27.0217,0
1037,1015,1016,350,650,3000,5.46,0,5.46,0,8.5,240,30,25,2,25,0,12,2,12,0,8,150,2,2,25,2,25,0,12,2,12,0,8,150,2,2,25,2,25,0,12,2,12,0,8,150,2,2,21.7153,474.04,491.434,159.994,164.368,174.822,39.2179,0
1038,1016,1017,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,25,2,25,0,12,2,12,0,8,150,2,2,25,2,25,0,12,2,12,3,8,150,2,2,25,2,25,2,12,2,12,3,8,150,2,2,27.3787,486.801,478.261,163.92,166.425,175.156,24.5526,0
1039,1017,1018,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,25,2,25,2,12,2,12,3,8,150,2,2,25,2,25,0,12,2,12,4,8,150,2,2,25,2,25,0,12,2,12,0,8,150,2,2,26.0034,490.796,473.578,180.306,184.423,158.194,32.2015,0
1040,1019,1020,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,4,6,125,2,2,20,2,20,3,12,2,12,1,6,125,2,2,26.7808,474.638,474.284,125.811,140.297,132.548,29.3522,0
1041,1020,1021,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,3,12,2,12,1,6,125,2,2,20,2,20,0,12,2,12,3,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,29.0267,470.834,471.433,130.768,158.028,151.48,40.0054,0
1042,1021,1022,350,600,3000,12.04,0,12.04,0,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,22.7841,474.664,498.322,129.16,130.726,156.731,29.118,0
1043,1022,1023,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,3,6,125,2,2,20,2,20,3,12,2,12,1,6,125,2,2,21.8791,502.141,490.15,144.625,139.512,160.982,25.4003,0
1044,1023,1024,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,3,12,2,12,1,6,125,2,2,20,2,20,0,12,2,12,4,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,20.4693,464.603,475.188,126.923,157.592,153.532,50.7054,0
2025,2001,2002,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,4,6,125,2,2,20,2,20,3,12,2,12,1,6,125,2,2,23.1847,468.318,478.489,159.524,147.394,145.806,33.7884,0
2026,2002,2003,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,3,12,2,12,1,6,125,2,2,20,2,20,0,12,2,12,3,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,16.4479,486.134,464.938,142.562,152.183,128.209,23.9413,0
2027,2003,2004,350,600,3000,5.04,0,5.04,0,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,27.9283,467.197,482.719,148.071,156.519,128.208,30.4276,0
2028,2004,2005,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,3,6,125,2,2,20,2,20,3,12,2,12,1,6,125,2,2,23.4752,472.581,487.37,132.525,144.691,130.722,27.1099,0
2029,2005,2006,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,3,12,2,12,1,6,125,2,2,20,2,20,0,12,2,12,4,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,21.8898,490.346,471.136,151.095,129.622,151.482,38.0201,0
2030,2007,2008,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,4,6,125,2,2,20,2,20,3,12,2,12,1,6,125,2,2,20.1224,473.769,478.253,125.899,137.121,135.431,24.6084,0
2031,2008,2009,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,20,2,20,3,12,2,12,1,6,125,2,2,20,2,20,0,12,2,12,3,6,125,2,2,20,2,20,1,12,2,12,0,6,125,2,2,23.319,482.957,485.471,127.944,134.939,140.872,32.297,0
2032,2009,2010,350,650,3000,15.26,5.25,15.26,5.25,8.5,240,30,20,2,20,1,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,1,12,2,12,0,6,125,2,2,22.3253,482.208,478.272,159.223,130.824,130.716,42.3452,0
2033,2010,2011,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,20,2,20,1,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,3,6,125,2,2,20,2,20,3,12,2,12,1,6,125,2,2,23.3444,472.539,481.527,133.064,147.703,133.881,39.1701,0
2034,2011,2012,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,20,2,20,3,12,2,12,1,6,125,2,2,20,2,20,0,12,2,12,4,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,25.7714,471.927,469.788,143.387,133.015,138.907,38.7864,0
2035,2013,2014,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,4,6,125,2,2,20,2,20,3,12,2,12,1,6,125,2,2,26.8023,473.394,489.989,144.617,157.315,148.004,32.6437,0
2036,2014,2015,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,20,2,20,3,12,2,12,1,6,125,2,2,20,2,20,0,12,2,12,3,6,125,2,2,20,2,20,1,12,2,12,0,6,125,2,2,32.0325,494.061,465.481,131.951,142.066,161.664,27.0602,0
2037,2015,2016,350,650,3000,5.46,0,5.46,0,8.5,240,30,20,2,20,1,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,1,12,2,12,0,6,125,2,2,41.1969,455.677,479.119,147.106,155.095,129.77,22.4919,0
2038,2016,2017,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,20,2,20,1,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,3,6,125,2,2,20,2,20,3,12,2,12,1,6,125,2,2,18.7731,464.294,473.444,134.798,156.738,135.998,24.8244,0
2039,2017,2018,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,20,2,20,3,12,2,12,1,6,125,2,2,20,2,20,0,12,2,12,4,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,22.5838,475.115,465.215,149.59,149.758,162.373,38.4889,0
2040,2019,2020,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,4,6,125,2,2,20,2,20,3,12,2,12,1,6,125,2,2,28.1367,470.835,492.896,134.646,155.71,158.117,33.4702,0
2041,2020,2021,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,3,12,2,12,1,6,125,2,2,20,2,20,0,12,2,12,3,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,21.4542,481.902,470.014,141.219,154.606,160.832,23.3309,0
2042,2021,2022,350,600,3000,12.04,0,12.04,0,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,32.7541,481.19,479.076,143.778,146.723,144.843,43.9701,0
2043,2022,2023,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,3,6,125,2,2,20,2,20,3,12,2,12,1,6,125,2,2,22.3631,479.861,483.451,125.727,137.272,133.841,30.1492,0
2044,2023,2024,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,3,12,2,12,1,6,125,2,2,20,2,20,0,12,2,12,4,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,29.7659,473.774,472.688,129.075,140.46,132.555,24.8234,0
3025,3001,3002,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,4,6,125,2,2,20,2,20,3,12,2,12,1,6,125,2,2,28.2843,480.345,479.388,128.317,136.384,155.145,29.6947,0
3026,3002,3003,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,3,12,2,12,1,6,125,2,2,20,2,20,0,12,2,12,3,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,30.9119,489.616,480.918,141.889,143.148,159.928,28.5057,0
3027,3003,3004,350,600,3000,5.04,0,5.04,0,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,18.0123,490.765,478.338,145.157,140.102,148.134,25.6,0
3028,3004,3005,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,3,6,125,2,2,20,2,20,3,12,2,12,1,6,125,2,2,22.5461,480.99,475.818,161.629,137.469,150.74,32.1087,0
3029,3005,3006,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,3,12,2,12,1,6,125,2,2,20,2,20,0,12,2,12,4,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,29.1123,490.487,472.196,137.935,129.193,158.139,30.3953,0
3030,3007,3008,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,20,2,20,0,16,2,16,0,6,125,2,2,20,2,20,0,16,2,16,2,6,125,2,2,20,2,20,3,16,2,16,0,6,125,2,2,19.934,458.634,496.074,131.707,140.503,134.651,26.6054,0
3031,3008,3009,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,20,2,20,3,16,2,16,0,6,125,2,2,20,2,20,0,16,2,16,1,6,125,2,2,20,2,20,1,16,2,16,0,6,125,2,2,17.9784,467.925,480.285,161.27,130.24,146.805,35.5703,0
3032,3009,3010,350,650,3000,15.26,5.25,15.26,5.25,8.5,240,30,20,2,20,1,16,2,16,0,6,125,2,2,20,2,20,0,16,2,16,0,6,125,2,2,20,2,20,1,16,2,16,0,6,125,2,2,24.2978,488.093,486.381,145.085,138.646,146.25,30.5903,0
3033,3010,3011,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,20,2,20,1,16,2,16,0,6,125,2,2,20,2,20,0,16,2,16,1,6,125,2,2,20,2,20,3,16,2,16,0,6,125,2,2,27.358,476.5,481.025,161.1,129.035,159.608,27.616,0
3034,3011,3012,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,20,2,20,3,16,2,16,0,6,125,2,2,20,2,20,0,16,2,16,2,6,125,2,2,20,2,20,0,16,2,16,0,6,125,2,2,18.8946,474.351,473.269,138.189,139.371,137.141,24.5448,0
3035,3013,3014,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,20,2,20,0,16,2,16,0,6,125,2,2,20,2,20,0,16,2,16,2,6,125,2,2,20,2,20,3,16,2,16,0,6,125,2,2,19.3334,482.183,479.358,127.792,145.163,130.175,29.9918,0
3036,3014,3015,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,20,2,20,3,16,2,16,0,6,125,2,2,20,2,20,0,16,2,16,1,6,125,2,2,20,2,20,0,16,2,16,0,6,125,2,2,18.5659,476.11,491.262,142.025,127.794,128.892,24.4659,0
3037,3015,3016,350,650,3000,5.46,0,5.46,0,8.5,240,30,20,2,20,0,16,2,16,0,6,125,2,2,20,2,20,0,16,2,16,0,6,125,2,2,20,2,20,0,16,2,16,0,6,125,2,2,24.7897,496.326,494.064,161.709,134.632,135.616,39.5031,0
3038,3016,3017,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,20,2,20,0,16,2,16,0,6,125,2,2,20,2,20,0,16,2,16,1,6,125,2,2,20,2,20,3,16,2,16,0,6,125,2,2,28.5234,476.566,499.108,127.683,140.995,127.437,29.9237,0
3039,3017,3018,350,650,7400,22.0061,7,22.0061,7,8.5,240,30,20,2,20,3,16,2,16,0,6,125,2,2,20,2,20,0,16,2,16,2,6,125,2,2,20,2,20,0,16,2,16,0,6,125,2,2,22.0624,491.895,470.659,142.843,135.224,136.488,39.36,0
3040,3019,3020,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,4,6,125,2,2,20,2,20,2,12,2,12,1,6,125,2,2,32.9475,483.105,475.244,156.83,146.117,146.694,27.3192,0
3041,3020,3021,350,600,7400,20.313,3.5,20.313,3.5,8.5,240,30,20,2,20,2,12,2,12,1,6,125,2,2,20,2,20,0,12,2,12,3,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,25.2683,496.517,466.044,132.912,155.418,141.723,29.4072,0
