column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,300,300,2900,2.16,0,7,140,30,16,12,0,2,6,150,2,2,11.6977,269.106,277.703,163.976,42.1506,0
2,2,1002,450,450,2900,4.86,0,7,140,30,16,12,4,0,6,150,2,2,21.7616,296.329,277.951,209.082,34.6493,0
5,5,1005,450,450,2900,4.86,0,7,140,30,16,12,4,0,6,150,2,2,19.9624,270.258,295.363,204.318,33.6881,0
6,6,1006,300,300,2900,2.16,0,7,140,30,16,12,0,2,6,150,2,2,19.7355,274.883,293.514,159.835,27.3884,0
7,7,1007,350,350,2900,2.94,0,7,140,30,16,16,0,2,6,150,2,2,18.3753,296.224,266.888,203.11,32.3793,0
8,8,1008,500,500,2900,6,0,7,140,30,20,16,4,1,6,200,2,2,16.3653,305.835,301.063,276.178,24.346,0
9,9,1009,450,450,2900,4.86,0,7,140,30,16,12,4,3,6,150,2,2,22.9604,320.259,272.867,164.315,21.0842,0
10,10,1010,450,450,2900,4.86,0,7,140,30,16,12,4,3,6,150,2,2,17.9051,293.718,278.032,200.302,24.7008,0
11,11,1011,500,500,2900,6,0,7,140,30,20,16,4,1,6,200,2,2,17.3913,287.197,258,240.56,28.8078,0
12,12,1012,350,350,2900,2.94,0,7,140,30,16,16,0,2,6,150,2,2,22.9942,269.141,288.226,155.506,26.6073,0
13,13,1013,350,350,2900,2.94,0,7,140,30,16,16,0,2,6,150,2,2,21.4267,290.144,303.379,188.809,35.1712,0
14,14,1014,500,500,2900,6,0,7,140,30,20,16,4,1,6,200,2,2,15.0474,275.176,310.025,249.257,27.4274,0
15,15,1015,400,400,2900,3.84,0,7,140,30,16,12,3,2,6,150,2,2,21.177,288.52,286.677,216.143,30.1099,0
16,16,1016,400,400,2900,3.84,0,7,140,30,16,12,3,2,6,150,2,2,16.0087,292.01,270.334,192.014,25.43,0
17,17,1017,500,500,2900,6,0,7,140,30,20,16,4,1,6,200,2,2,26.5706,302.266,287.073,284.025,20.0287,0
18,18,1018,350,350,2900,2.94,0,7,140,30,16,16,0,2,6,150,2,2,28.7545,281.49,280.159,183.994,35.6305,0
19,19,1019,300,300,2900,2.16,0,7,140,30,16,12,0,2,6,150,2,2,20.8712,322.868,280.924,203.665,23.8953,0
20,20,1020,450,450,2900,4.86,0,7,140,30,12,12,6,2,6,125,2,2,28.4811,327.53,278.139,185.616,29.2295,0
21,21,1021,350,350,2900,2.94,0,7,140,30,12,12,2,2,6,125,2,2,13.7421,301.845,313.265,126.32,32.2177,0
22,22,1022,350,350,2900,2.94,0,7,140,30,12,12,2,2,6,125,2,2,21.0447,295.404,284.279,153.207,34.3069,0
23,23,1023,450,450,2900,4.86,0,7,140,30,12,12,6,2,6,125,2,2,13.3184,297.127,251.757,151.866,28.123,0
24,24,1024,300,300,2900,2.16,0,7,140,30,16,12,0,2,6,150,2,2,19.853,305.071,287.829,208.505,25.1672,0
1001,1001,2001,300,300,2900,2.16,0,7,140,30,16,12,0,3,6,150,2,2,14.1856,312.919,295.66,151.39,43.5378,0
1002,1002,2002,450,450,2900,4.86,0,7,140,30,16,12,0,3,6,150,2,2,14.8906,303.466,301.218,193.489,33.5209,0
1005,1005,2005,450,450,2900,4.86,0,7,140,30,16,12,0,3,6,150,2,2,22.5601,293.245,298.038,170.912,24.4587,0
1006,1006,2006,300,300,2900,2.16,0,7,140,30,16,12,0,3,6,150,2,2,16.7281,267.856,295.743,185.743,37.3739,0
1007,1007,2007,350,350,2900,2.94,0,7,140,30,16,16,0,3,6,150,2,2,14.4374,292.563,276.038,203.794,30.8432,0
1008,1008,2008,500,500,2900,6,0,7,140,30,20,16,0,1,6,200,2,2,16.6324,282.627,282.509,262.99,28.2319,0
1009,1009,2009,450,450,2900,4.86,0,7,140,30,16,12,0,3,6,150,2,2,18.6709,274.297,286.538,168.465,20.3327,0
1010,1010,2010,450,450,2900,4.86,0,7,140,30,16,12,0,3,6,150,2,2,20.4596,306.475,272.669,165.405,23.8485,0
1011,1011,2011,500,500,2900,6,0,7,140,30,20,16,0,1,6,200,2,2,16.3149,301.771,285.376,285.066,20.611,0
1012,1012,2012,350,350,2900,2.94,0,7,140,30,16,16,0,3,6,150,2,2,23.3493,288.964,270.238,188.065,35.0274,0
1013,1013,2013,350,350,2900,2.94,0,7,140,30,16,16,0,3,6,150,2,2,20.6966,286.682,269.096,223.467,36.6463,0
1014,1014,2014,500,500,2900,6,0,7,140,30,20,16,0,1,6,200,2,2,21.0445,287.614,302.447,266.352,28.5789,0
1015,1015,2015,400,400,2900,3.84,0,7,140,30,16,12,0,2,6,150,2,2,19.2301,278.914,274.525,166.925,18.5381,0
1016,1016,2016,400,400,2900,3.84,0,7,140,30,16,12,0,2,6,150,2,2,26.8009,284.472,287.022,162.702,22.5306,0
1017,1017,2017,500,500,2900,6,0,7,140,30,20,16,0,1,6,200,2,2,22.2708,285.714,292.622,232.426,48.4437,0
1018,1018,2018,350,350,2900,2.94,0,7,140,30,16,16,0,3,6,150,2,2,15.5987,258.405,311.148,207.276,43.477,0
1019,1019,2019,300,300,2900,2.16,0,7,140,30,16,12,0,3,6,150,2,2,24.549,306.454,280.801,184.519,27.7668,0
1020,1020,2020,450,450,2900,4.86,0,7,140,30,12,12,0,4,6,125,2,2,36.0369,261.985,275.175,160.496,21.7373,0
1021,1021,2021,350,350,2900,2.94,0,7,140,30,12,12,0,2,6,125,2,2,20.962,283.369,305.082,162.2,28.7474,0
1022,1022,2022,350,350,2900,2.94,0,7,140,30,12,12,0,2,6,125,2,2,30.2621,269.802,280.691,135.91,28.5305,0
1023,1023,2023,450,450,2900,4.86,0,7,140,30,12,12,0,4,6,125,2,2,18.5466,275.982,279.631,146.448,16.1543,0
1024,1024,2024,300,300,2900,2.16,0,7,140,30,16,12,0,3,6,150,2,2,22.0527,311.604,273.463,172.088,35.7,0
2001,2001,3001,250,250,2900,1.5,0,7,140,30,16,12,0,0,6,150,2,2,19.8443,283.308,286.004,220.221,33.8806,0
2002,2002,3002,350,350,2900,2.94,0,7,140,30,16,12,0,1,6,150,2,2,19.9841,296.916,277.622,150.567,32.035,0
2005,2005,3005,350,350,2900,2.94,0,7,140,30,16,12,0,1,6,150,2,2,26.3348,271.979,282.841,221.713,38.9081,0
2006,2006,3006,250,250,2900,1.5,0,7,140,30,16,12,0,0,6,150,2,2,21.5314,278.505,281.876,160.589,39.5175,0
2007,2007,3007,250,250,2900,1.5,0,7,140,30,16,16,0,1,6,150,2,2,34.7224,305.521,292.621,190.81,23.6547,0
2008,2008,3008,400,400,2900,3.84,0,7,140,30,20,16,0,0,6,200,2,2,21.6719,307.35,286.041,226.256,19.2794,0
2009,2009,3009,350,350,2900,2.94,0,7,140,30,16,12,0,1,6,150,2,2,13.8097,280.044,294.73,172.831,27.1308,0
2010,2010,3010,350,350,2900,2.94,0,7,140,30,16,12,0,1,6,150,2,2,18.9203,315.752,280.581,207.2,42.7617,0
2011,2011,3011,400,400,2900,3.84,0,7,140,30,20,16,0,0,6,200,2,2,28.6379,294.328,281.437,269.106,37.6504,0
2012,2012,3012,250,250,2900,1.5,0,7,140,30,16,16,0,1,6,150,2,2,19.5224,288.109,333.361,207.405,24.6282,0
2013,2013,3013,250,250,2900,1.5,0,7,140,30,16,16,0,1,6,150,2,2,11.7708,283.56,277.929,164.179,36.1683,0
2014,2014,3014,400,400,2900,3.84,0,7,140,30,20,16,0,0,6,200,2,2,17.0762,282.02,298.49,220.276,31.5497,0
2015,2015,3015,350,350,2900,2.94,0,7,140,30,16,12,0,1,6,150,2,2,13.3763,312.997,295.634,206.829,25.1086,0
2016,2016,3016,350,350,2900,2.94,0,7,140,30,16,12,0,1,6,150,2,2,44.4233,295.369,293.517,159.096,35.7527,0
2017,2017,3017,400,400,2900,3.84,0,7,140,30,20,16,0,0,6,200,2,2,36.9483,289.235,271.673,290.72,25.2669,0
2018,2018,3018,250,250,2900,1.5,0,7,140,30,16,16,0,1,6,150,2,2,26.99,264.379,253.675,219.28,26.5424,0
2019,2019,3019,250,250,2900,1.5,0,7,140,30,16,12,0,0,6,150,2,2,22.6491,278.342,297.671,187.886,23.3664,0
2020,2020,3020,350,350,2900,2.94,0,7,140,30,12,12,0,2,6,125,2,2,26.0341,311.705,268.731,168.956,31.339,0
2021,2021,3021,250,250,2900,1.5,0,7,140,30,12,12,0,0,6,125,2,2,15.7294,290.067,278.128,145.905,28.8538,0
2022,2022,3022,250,250,2900,1.5,0,7,140,30,12,12,0,0,6,125,2,2,17.8024,282.79,323.072,164.798,33.2014,0
2023,2023,3023,350,350,2900,2.94,0,7,140,30,12,12,0,2,6,125,2,2,21.3449,256.105,315.54,126.564,15.0133,0
2024,2024,3024,250,250,2900,1.5,0,7,140,30,16,12,0,0,6,150,2,2,18.7736,278.604,309.099,166.446,27.9282,0
3001,3001,4001,250,250,2900,1.5,0,7,140,30,16,12,0,0,6,150,2,2,12.6318,278.634,291.044,184.028,17.5885,0
3002,3002,4002,350,350,2900,2.94,0,7,140,30,16,12,0,1,6,150,2,2,39.6393,274.62,286.421,186.766,25.7445,0
3005,3005,4005,350,350,2900,2.94,0,7,140,30,16,12,0,1,6,150,2,2,20.0543,282.313,286.642,223.93,19.9248,0
3006,3006,4006,250,250,2900,1.5,0,7,140,30,16,12,0,0,6,150,2,2,21.025,276.262,282.111,224.918,31.0475,0
3007,3007,4007,250,250,2900,1.5,0,7,140,30,16,16,0,0,6,150,2,2,18.2718,266.778,315.804,159.232,45.7697,0
3008,3008,4008,400,400,2900,3.84,0,7,140,30,20,16,0,0,6,200,2,2,17.2785,269.966,301.258,227.616,41.1731,0
3009,3009,4009,350,350,2900,2.94,0,7,140,30,16,12,0,1,6,150,2,2,19.23,287.882,324.809,156.194,29.8034,0
3010,3010,4010,350,350,2900,2.94,0,7,140,30,16,12,0,1,6,150,2,2,27.9762,267.48,280.582,175.606,26.5991,0
3011,3011,4011,400,400,2900,3.84,0,7,140,30,20,16,0,0,6,200,2,2,25.3482,310.668,290.916,294.892,12.7713,0
3012,3012,4012,250,250,2900,1.5,0,7,140,30,16,16,0,0,6,150,2,2,19.1143,276.43,294.9,192.734,33.53,0
3013,3013,4013,250,250,2900,1.5,0,7,140,30,16,16,0,0,6,150,2,2,10.751,286.709,283.77,152.997,26.117,0
3014,3014,4014,400,400,2900,3.84,0,7,140,30,20,16,0,0,6,200,2,2,26.9079,284.913,291.078,252.063,27.6102,0
3015,3015,4015,350,350,2900,2.94,0,7,140,30,16,12,0,1,6,150,2,2,17.4319,280.195,275.959,219.982,32.936,0
3016,3016,4016,350,350,2900,2.94,0,7,140,30,16,12,0,1,6,150,2,2,22.3167,281.482,281.101,222.96,22.9128,0
3017,3017,4017,400,400,2900,3.84,0,7,140,30,20,16,0,0,6,200,2,2,11.6758,276.695,272.543,291.186,31.417,0
3018,3018,4018,250,250,2900,1.5,0,7,140,30,16,16,0,0,6,150,2,2,23.7658,279.739,293.317,206.945,28.8844,0
3019,3019,4019,250,250,2900,1.5,0,7,140,30,16,12,0,0,6,150,2,2,19.2396,271.369,281.895,168.867,27.2984,0
3020,3020,4020,350,350,2900,2.94,0,7,140,30,12,12,0,2,6,125,2,2,20.9158,295.198,285.284,181.285,40.3182,0
3021,3021,4021,250,250,2900,1.5,0,7,140,30,12,12,0,0,6,125,2,2,19.6528,293.386,283.656,143.573,36.0907,0
3022,3022,4022,250,250,2900,1.5,0,7,140,30,12,12,0,0,6,125,2,2,18.6867,281.008,265.608,179.852,22.2103,0
3023,3023,4023,350,350,2900,2.94,0,7,140,30,12,12,0,2,6,125,2,2,21.7833,305.45,306.701,127.587,44.9905,0
3024,3024,4024,250,250,2900,1.5,0,7,140,30,16,12,0,0,6,150,2,2,37.3497,283.871,296.848,154.231,12.6049,0
4063,3,4025,350,350,1450,2.94,0,7,140,30,12,12,2,3,6,125,2,2,14.5725,292.092,281.502,175.197,24.346,0
4064,4025,1003,350,350,1450,2.94,0,7,140,30,12,12,0,4,6,125,2,2,18.1145,288.838,306.945,131.669,21.6093,0
4065,4,4026,350,350,1450,2.94,0,7,140,30,12,12,2,3,6,125,2,2,12.474,281.542,294.634,152.45,26.5381,0
4066,4026,1004,350,350,1450,2.94,0,7,140,30,12,12,0,4,6,125,2,2,25.3868,310.031,324.625,146.447,21.9259,0
4068,1003,4027,350,350,1450,2.94,0,7,140,30,12,12,0,2,6,125,2,2,23.6747,303.202,286.673,142.369,25.2138,0
4069,4027,2003,350,350,1450,2.94,0,7,140,30,12,12,0,2,6,125,2,2,16.5365,302.752,270.84,147.628,27.8142,0
4070,1004,4028,350,350,1450,2.94,0,7,140,30,12,12,0,2,6,125,2,2,19.6808,313.362,271.676,155.354,29.4051,0
