column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,250,250,2950,1.5,0,8.5,240,30,12,12,1,0,6,125,2,2,17.7208,483.398,483.186,161.827,33.4745,0
2,2,1002,350,350,2950,2.94,0,8.5,240,30,16,12,1,0,6,150,2,2,26.8046,480.698,465.661,170.174,34.5914,0
3,3,1003,350,350,2950,2.94,0,8.5,240,30,16,12,1,0,6,150,2,2,25.306,474.587,464.563,182.872,25.1851,0
6,6,1006,350,350,2950,2.94,0,8.5,240,30,16,12,1,0,6,150,2,2,25.1139,498.021,453.683,155.974,32.7717,0
7,7,1007,350,350,2950,2.94,0,8.5,240,30,16,12,1,0,6,150,2,2,23.9463,492.505,470.3,172.805,28.6004,0
8,8,1008,250,250,2950,1.5,0,8.5,240,30,12,12,1,0,6,125,2,2,22.1665,492.14,479.369,128.546,22.444,0
9,9,1009,350,350,2950,2.94,0,8.5,240,30,12,12,2,3,6,125,2,2,27.7802,500.689,468.324,143.605,30.2637,0
10,10,1010,450,450,2950,4.86,0,8.5,240,30,16,12,5,6,6,150,2,2,23.536,447.445,462.499,150.442,29.8884,0
11,11,1011,450,450,2950,4.86,0,8.5,240,30,16,12,5,6,6,150,2,2,23.0836,479.763,479.775,151.88,38.0201,0
12,12,1012,400,400,2950,3.84,0,8.5,240,30,16,12,3,4,6,150,2,2,27.8074,498.809,495.852,191.133,30.9226,0
13,13,1013,400,400,2950,3.84,0,8.5,240,30,16,12,3,4,6,150,2,2,26.5289,466.913,453.48,190.031,36.609,0
14,14,1014,450,450,2950,4.86,0,8.5,240,30,16,12,5,6,6,150,2,2,20.9599,471.787,471.14,184.766,29.3036,0
15,15,1015,450,450,2950,4.86,0,8.5,240,30,16,12,5,6,6,150,2,2,26.3224,480.152,495.721,173.829,33.6202,0
16,16,1016,350,350,2950,2.94,0,8.5,240,30,12,12,2,3,6,125,2,2,21.8433,485.592,484.135,131.238,43.6829,0
17,17,1017,350,350,2950,2.94,0,8.5,240,30,12,12,2,2,6,125,2,2,30.6208,474.84,491.611,152.683,19.9844,0
18,18,1018,450,450,2950,4.86,0,8.5,240,30,16,12,5,5,6,150,2,2,32.2764,473.964,496.309,159.634,29.2747,0
19,19,1019,450,450,2950,4.86,0,8.5,240,30,16,12,5,5,6,150,2,2,26.0683,489.184,470.773,152.611,28.9581,0
20,20,1020,400,400,2950,3.84,0,8.5,240,30,12,12,5,5,6,125,2,2,32.0716,458.415,487.765,136.838,35.0117,0
21,21,1021,400,400,2950,3.84,0,8.5,240,30,12,12,5,5,6,125,2,2,19.7296,489.598,472.379,146.957,19.771,0
22,22,1022,450,450,2950,4.86,0,8.5,240,30,16,12,5,5,6,150,2,2,26.2126,477.844,498.862,176.182,31.2338,0
23,23,1023,450,450,2950,4.86,0,8.5,240,30,16,12,5,5,6,150,2,2,19.3219,483.967,501.072,187.406,26.6804,0
24,24,1024,350,350,2950,2.94,0,8.5,240,30,12,12,2,2,6,125,2,2,25.2135,486.528,468.224,139.698,29.6496,0
25,25,1025,250,250,2950,1.5,0,8.5,240,30,12,12,1,0,6,125,2,2,20.1518,464.763,490.753,130.611,33.6542,0
