column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1010,1010,2010,300,350,2750,2.52,0,7,240,30,12,12,0,3,6,125,2,2,26.1324,490.158,483.33,143.985,30.6004,0
1011,1011,2011,300,350,2750,2.52,0,7,240,30,12,12,0,3,6,125,2,2,16.0759,458.159,491.745,156.91,29.9303,0
1012,1012,2012,300,300,2750,2.16,0,7,240,30,16,12,0,2,6,150,2,2,21.3584,471.199,474.544,191.838,27.0247,0
2001,2001,3001,250,250,2750,1.5,0,7,240,30,16,12,0,0,6,150,2,2,15.7438,486.497,508.226,170.849,30.1727,0
2004,2004,3004,250,250,2750,1.5,0,7,240,30,16,12,0,0,6,150,2,2,20.5443,464.002,511.883,154.624,35.1589,0
2005,2005,3005,350,250,2750,2.1,0,7,240,30,16,12,0,0,6,150,2,2,16.42,458.051,491.402,171.344,35.8245,0
2006,2006,3006,500,350,2750,4.2,0,7,240,30,20,16,0,0,6,200,2,2,16.9596,475.627,486.131,217.427,30.4986,0
2007,2007,3007,500,350,2750,4.2,0,7,240,30,20,16,0,0,6,200,2,2,22.3718,482.732,487.546,218.564,35.6622,0
2008,2008,3008,350,250,2750,2.1,0,7,240,30,16,12,0,0,6,150,2,2,18.3276,460.906,494.021,160.933,20.841,0
2009,2009,3009,250,250,2750,1.5,0,7,240,30,16,12,0,0,6,150,2,2,16.6137,462.231,500.335,192.916,24.468,0
2010,2010,3010,250,250,2750,1.5,0,7,240,30,12,12,0,0,6,125,2,2,18.2577,459.896,492.72,139.903,34.2935,0
2011,2011,3011,250,250,2750,1.5,0,7,240,30,12,12,0,0,6,125,2,2,19.7205,476.82,484.351,125.134,28.2941,0
2012,2012,3012,250,250,2750,1.5,0,7,240,30,16,12,0,0,6,150,2,2,20.9607,485.255,462.909,172.287,27.2889,0
3001,3001,4001,250,250,2750,1.5,0,7,240,30,16,12,0,0,6,150,2,2,18.0245,469.923,483.787,181.509,31.1089,0
3004,3004,4004,250,250,2750,1.5,0,7,240,30,16,12,0,0,6,150,2,2,22.8906,494.081,475.501,186.687,28.1095,0
3005,3005,4005,350,250,2750,2.1,0,7,240,30,16,12,0,0,6,150,2,2,21.1222,477.961,468.441,183.902,39.2037,0
3006,3006,4006,500,350,2750,4.2,0,7,240,30,20,16,0,0,6,200,2,2,21.3583,483.668,495.157,242.13,28.3252,0
3007,3007,4007,500,350,2750,4.2,0,7,240,30,20,16,0,0,6,200,2,2,20.1123,473.42,491.342,211.886,36.4897,0
3008,3008,4008,350,250,2750,2.1,0,7,240,30,16,12,0,0,6,150,2,2,25.0942,483.529,480.803,165.755,31.5881,0
3009,3009,4009,250,250,2750,1.5,0,7,240,30,16,12,0,0,6,150,2,2,22.1801,500.607,478.9,170.676,39.3248,0
3010,3010,4010,250,250,2750,1.5,0,7,240,30,12,12,0,0,6,125,2,2,17.4931,478.434,479.678,130.136,29.7611,0
3011,3011,4011,250,250,2750,1.5,0,7,240,30,12,12,0,0,6,125,2,2,23.6681,470.299,472.368,141.027,42.4334,0
3012,3012,4012,250,250,2750,1.5,0,7,240,30,16,12,0,0,6,150,2,2,30.5707,477.747,477.051,154.567,31.1837,0
4030,2,4013,350,400,1375,3.36,0,7,240,30,16,12,0,2,6,150,2,2,21.3024,478.33,478.091,153.927,20.4543,0
4031,4013,1002,350,400,1375,3.36,0,7,240,30,16,12,0,4,6,150,2,2,27.2107,480.229,454.67,187.628,34.0957,0
4032,3,4014,350,400,1375,3.36,0,7,240,30,16,12,0,2,6,150,2,2,19.6328,480.775,495.139,157.603,37.2825,0
4033,4014,1003,350,400,1375,3.36,0,7,240,30,16,12,0,4,6,150,2,2,22.0351,459.761,457.808,171.279,23.1785,0
4035,1002,4015,350,400,1375,3.36,0,7,240,30,16,12,0,1,6,150,2,2,20.5383,468.424,476.125,178.121,42.9322,0
4036,4015,2002,350,400,1375,3.36,0,7,240,30,16,12,0,1,6,150,2,2,20.6347,478.501,464.588,192.254,30.9734,0
4037,1003,4016,350,400,1375,3.36,0,7,240,30,16,12,0,1,6,150,2,2,24.8024,486.615,469.878,163.785,34.1342,0
4038,4016,2003,350,400,1375,3.36,0,7,240,30,16,12,0,1,6,150,2,2,21.6865,489.257,499.282,158.15,25.7761,0
4040,2002,4017,250,350,1375,2.1,0,7,240,30,16,12,0,1,6,150,2,2,29.8227,489.237,476.074,189.394,41.0238,0
4041,4017,3002,250,350,1375,2.1,0,7,240,30,16,12,0,2,6,150,2,2,21.7807,480.084,487.374,163.661,32.2872,0
4042,2003,4018,250,350,1375,2.1,0,7,240,30,16,12,0,1,6,150,2,2,16.1286,501.017,466.458,162.494,30.6599,0
4043,4018,3003,250,350,1375,2.1,0,7,240,30,16,12,0,2,6,150,2,2,19.8957,474.811,472.022,156.756,42.7175,0
4045,3002,4019,250,350,1375,2.1,0,7,240,30,16,12,0,0,6,150,2,2,26.2282,479.442,494.386,170.011,30.8722,0
4046,4019,4002,250,350,1375,2.1,0,7,240,30,16,12,0,0,6,150,2,2,20.3156,488.1,495.863,160.416,30.4806,0
4047,3003,4020,250,350,1375,2.1,0,7,240,30,16,12,0,0,6,150,2,2,14.4992,493.021,473.323,166.149,21.3622,0
4048,4020,4003,250,350,1375,2.1,0,7,240,30,16,12,0,0,6,150,2,2,18.5809,477.414,502.595,165.014,30.7075,0
