beam_id,node_i,node_j,b [mm],h [mm],length [mm],wg [kN/m],wq [kN/m],wg_alpha [kN/m],wq_alpha [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_t1_i [mm],nbl_t1_i,dbl_t2_i [mm],nbl_t2_i,dbl_b1_i [mm],nbl_b1_i,dbl_b2_i [mm],nbl_b2_i,dbh_i [mm],sbh_i [mm],nbh_b_i,nbh_h_i,dbl_t1_mid [mm],nbl_t1_mid,dbl_t2_mid [mm],nbl_t2_mid,dbl_b1_mid [mm],nbl_b1_mid,dbl_b2_mid [mm],nbl_b2_mid,dbh_mid [mm],sbh_mid [mm],nbh_b_mid,nbh_h_mid,dbl_t1_j [mm],nbl_t1_j,dbl_t2_j [mm],nbl_t2_j,dbl_b1_j [mm],nbl_b1_j,dbl_b2_j [mm],nbl_b2_j,dbh_j [mm],sbh_j [mm],nbh_b_j,nbh_h_j,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_i_q [mm],sbh_mid_q [mm],sbh_j_q [mm],cover_q [mm],bondslip_factor_q
1029,1001,1002,350,600,2950,5.04,0,5.04,0,7,140,30,20,2,20,0,16,2,16,0,6,125,2,2,20,2,20,0,16,2,16,0,6,125,2,2,20,2,20,2,16,2,16,0,6,125,2,2,22.8107,282.537,283.575,130.972,126.669,131.028,28.4248,0.5
1030,1002,1003,350,600,6650,20.6676,3.65,20.6676,3.65,7,140,30,20,2,20,2,16,2,16,0,6,125,2,2,20,2,20,0,16,2,16,2,6,125,2,2,20,2,20,3,16,2,16,0,6,125,2,2,20.2096,289.849,290.377,128.307,129.146,131.063,31.5513,0.5
1031,1003,1004,350,600,6650,20.6676,3.65,20.6676,3.65,7,140,30,20,2,20,3,16,2,16,0,6,100,2,2,20,2,20,0,16,2,16,3,6,125,2,2,20,2,20,1,16,2,16,0,6,125,2,2,19.8041,291.147,284.653,101.179,130.292,127.23,34.8427,0.5
1032,1005,1006,350,700,2950,16.1,5.475,16.1,5.475,7,140,30,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,1,16,2,16,0,8,150,2,2,19.1554,284.309,291.759,151.511,152.189,150.313,33.1938,0.5
1033,1006,1007,350,700,6650,23.1352,7.3,23.1352,7.3,7,140,30,25,2,25,1,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,2,8,150,2,2,25,2,25,2,16,2,16,0,8,150,2,2,20.3865,293.208,288.991,156.029,151.401,155.999,28.6826,0.5
1034,1007,1008,350,700,6650,23.1352,7.3,23.1352,7.3,7,140,30,25,2,25,2,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,3,8,150,2,2,25,2,25,1,16,2,16,0,8,150,2,2,17.171,288.46,286.577,156.986,154.3,152.105,33.032,0.5
1035,1009,1010,350,700,2950,5.88,0,5.88,0,7,140,30,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,1,16,2,16,0,8,150,2,2,22.375,289.865,291.196,154.627,156.007,150.389,25.555,0.5
1036,1010,1011,350,700,6650,23.1352,7.3,23.1352,7.3,7,140,30,25,2,25,1,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,2,8,150,2,2,25,2,25,2,16,2,16,0,8,150,2,2,20.5138,285.823,285.38,155.148,152.639,151.834,26.281,0.5
1037,1011,1012,350,700,6650,23.1352,7.3,23.1352,7.3,7,140,30,25,2,25,2,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,3,8,150,2,2,25,2,25,1,16,2,16,0,8,150,2,2,19.809,292.542,285.742,156.628,156.284,151.142,27.4414,0.5
1038,1013,1014,350,700,2950,5.88,0,5.88,0,7,140,30,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,1,16,2,16,0,8,150,2,2,18.9925,289.06,286.703,151.93,157.352,156.824,32.4944,0.5
