column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,250,250,3700,1.5,0,8.5,140,30,12,12,1,0,6,125,2,2,21.8738,286.354,285.176,130.883,31.6114,0.5
2,2,1002,300,300,3700,2.16,0,8.5,140,30,16,12,2,0,6,150,2,2,26.9021,285.595,289.466,153.446,31.1604,0.5
5,5,1005,300,300,3700,2.16,0,8.5,140,30,16,12,2,0,6,150,2,2,26.1393,287.184,284.902,152.759,26.695,0.5
6,6,1006,250,250,3700,1.5,0,8.5,140,30,12,12,1,0,6,125,2,2,26.0399,292.195,286.211,128.583,23.2751,0.5
7,7,1007,350,350,3700,2.94,0,8.5,140,30,16,12,4,2,6,150,2,2,25.4273,288.51,290.467,156.829,32.0486,0.5
8,8,1008,400,400,3700,3.84,0,8.5,140,30,20,16,4,2,6,200,2,2,24.4642,292.012,286.499,209.801,26.1199,0.5
9,9,1009,400,400,3700,3.84,0,8.5,140,30,20,20,2,2,6,200,2,2,27.3873,289.533,288.708,206.957,27.9786,0.5
10,10,1010,400,400,3700,3.84,0,8.5,140,30,20,20,2,2,6,200,2,2,25.2086,288.009,288.529,203.683,37.7516,0.5
11,11,1011,400,400,3700,3.84,0,8.5,140,30,20,16,4,2,6,200,2,2,24.9651,288.044,286.201,208.636,36.0119,0.5
12,12,1012,350,350,3700,2.94,0,8.5,140,30,16,12,4,2,6,150,2,2,27.4007,285.773,286.053,156.932,34.5567,0.5
13,13,1013,250,250,3700,1.5,0,8.5,140,30,12,12,2,0,6,125,2,2,26.7634,280.609,286.408,128.393,30.6374,0.5
14,14,1014,300,300,3700,2.16,0,8.5,140,30,16,12,3,0,6,150,2,2,23.789,287.403,291.345,155.337,29.672,0.5
