column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,250,250,2500,1.5,0,7,300,30,12,12,2,0,6,125,2,2,17.8231,591.913,595.647,126.165,33.6007,0.5
2,2,1002,300,400,2500,2.88,0,7,300,30,16,16,1,2,6,150,2,2,21.9202,603.431,595.753,155.908,31.476,0.5
5,5,1005,300,400,2500,2.88,0,7,300,30,16,16,1,2,6,150,2,2,21.2987,592.418,603.037,155.432,31.1822,0.5
6,6,1006,250,250,2500,1.5,0,7,300,30,12,12,2,0,6,125,2,2,21.2177,594.432,602.28,125.82,29.1029,0.5
7,7,1007,450,350,2500,3.78,0,7,300,30,12,12,4,0,6,125,2,2,20.7186,603.388,590.933,129.426,30.773,0.5
8,8,1008,550,350,2500,4.62,0,7,300,30,16,16,6,0,6,150,2,2,19.9338,607.254,605.347,155.713,27.9827,0.5
9,9,1009,600,350,2500,5.04,0,7,300,30,16,16,7,0,6,150,2,2,22.3156,612.876,593.558,151.431,26.6727,0.5
10,10,1010,600,350,2500,5.04,0,7,300,30,16,16,7,0,6,150,2,2,20.5403,602.364,595.788,155.03,28.118,0.5
11,11,1011,550,350,2500,4.62,0,7,300,30,16,16,6,0,6,150,2,2,20.342,599.665,586.944,153.042,29.5972,0.5
12,12,1012,450,350,2500,3.78,0,7,300,30,12,12,4,0,6,125,2,2,22.3265,591.928,600.094,125.459,28.8236,0.5
13,13,1013,450,350,2500,3.78,0,7,300,30,12,12,4,0,6,125,2,2,21.8072,600.891,606.275,128.234,31.6332,0.5
14,14,1014,550,350,2500,4.62,0,7,300,30,20,16,5,0,6,200,2,2,19.3836,594.559,608.909,204.926,29.1167,0.5
15,15,1015,550,350,2500,4.62,0,7,300,30,16,12,8,0,6,150,2,2,21.7222,600.217,599.448,156.614,30.0366,0.5
16,16,1016,550,350,2500,4.62,0,7,300,30,16,12,8,0,6,150,2,2,19.7879,601.661,592.452,154.201,28.392,0.5
17,17,1017,550,350,2500,4.62,0,7,300,30,20,16,5,0,6,200,2,2,23.4287,605.83,599.613,208.402,26.2199,0.5
18,18,1018,450,350,2500,3.78,0,7,300,30,12,12,4,0,6,125,2,2,24.0538,597.263,596.697,127.833,31.7703,0.5
19,19,1019,250,250,2500,1.5,0,7,300,30,12,12,2,0,6,125,2,2,21.6171,613.872,597.022,129.472,27.809,0.5
20,20,1020,350,400,2500,3.36,0,7,300,30,16,12,1,5,6,150,2,2,23.9773,615.635,595.834,157.274,29.7409,0.5
21,21,1021,300,350,2500,2.52,0,7,300,30,16,12,2,3,6,150,2,2,18.8061,605.661,610.176,150.158,30.7217,0.5
22,22,1022,300,350,2500,2.52,0,7,300,30,16,12,2,3,6,150,2,2,21.6768,603.054,598.442,153.385,31.3719,0.5
23,23,1023,350,400,2500,3.36,0,7,300,30,16,12,1,5,6,150,2,2,18.6108,603.755,584.076,153.224,29.3608,0.5
24,24,1024,250,250,2500,1.5,0,7,300,30,12,12,2,0,6,125,2,2,21.2597,606.95,599.929,129.875,28.2939,0.5
1001,1001,2001,250,250,2500,1.5,0,7,300,30,12,12,2,0,6,125,2,2,19.0063,610.041,603.158,125.116,33.9654,0.5
1002,1002,2002,300,400,2500,2.88,0,7,300,30,16,16,1,0,6,150,2,2,19.3161,606.31,605.409,154.349,31.1305,0.5
1005,1005,2005,300,400,2500,2.88,0,7,300,30,16,16,1,0,6,150,2,2,22.1851,602.17,604.125,152.091,28.0258,0.5
1006,1006,2006,250,250,2500,1.5,0,7,300,30,12,12,2,0,6,125,2,2,20.08,591.361,603.192,127.979,32.2803,0.5
1007,1007,2007,450,350,2500,3.78,0,7,300,30,12,12,3,0,6,125,2,2,19.1181,601.889,594.931,129.483,30.2785,0.5
1008,1008,2008,550,350,2500,4.62,0,7,300,30,16,16,1,1,6,150,2,2,20.0417,597.744,597.694,154.724,29.3987,0.5
1009,1009,2009,600,350,2500,5.04,0,7,300,30,16,16,0,2,6,150,2,2,20.8291,594.178,599.39,151.846,26.3519,0.5
1010,1010,2010,600,350,2500,5.04,0,7,300,30,16,16,0,2,6,150,2,2,21.4741,607.508,593.471,151.541,27.7908,0.5
1011,1011,2011,550,350,2500,4.62,0,7,300,30,16,16,1,1,6,150,2,2,19.9133,605.631,598.903,156.38,26.4716,0.5
1012,1012,2012,450,350,2500,3.78,0,7,300,30,12,12,3,0,6,125,2,2,22.4409,600.401,592.41,128.172,31.5901,0.5
1013,1013,2013,450,350,2500,3.78,0,7,300,30,12,12,3,0,6,125,2,2,21.5566,599.45,591.908,131.122,32.0694,0.5
1014,1014,2014,550,350,2500,4.62,0,7,300,30,20,16,0,1,6,200,2,2,21.6768,599.839,605.902,206.635,29.5186,0.5
1015,1015,2015,550,350,2500,4.62,0,7,300,30,16,12,0,3,6,150,2,2,21.035,596.166,594.277,151.693,25.5526,0.5
1016,1016,2016,550,350,2500,4.62,0,7,300,30,16,12,0,3,6,150,2,2,23.4962,598.523,599.592,151.27,27.2691,0.5
1017,1017,2017,550,350,2500,4.62,0,7,300,30,20,16,0,1,6,200,2,2,22.0899,599.044,601.913,203.243,35.196,0.5
1018,1018,2018,450,350,2500,3.78,0,7,300,30,12,12,3,0,6,125,2,2,19.6175,587.128,609.349,129.773,33.9495,0.5
1019,1019,2019,250,250,2500,1.5,0,7,300,30,12,12,2,0,6,125,2,2,22.8188,607.499,596.97,127.877,29.2363,0.5
1020,1020,2020,350,400,2500,3.36,0,7,300,30,16,12,3,0,6,150,2,2,25.9337,588.746,594.558,154.259,26.9453,0.5
1021,1021,2021,300,350,2500,2.52,0,7,300,30,16,12,3,0,6,150,2,2,21.6484,598.058,606.954,154.464,29.5765,0.5
1022,1022,2022,300,350,2500,2.52,0,7,300,30,16,12,3,0,6,150,2,2,24.467,592.218,596.923,151.309,29.5019,0.5
1023,1023,2023,350,400,2500,3.36,0,7,300,30,16,12,3,0,6,150,2,2,20.7827,594.907,596.471,152.574,24.4068,0.5
1024,1024,2024,250,250,2500,1.5,0,7,300,30,12,12,2,0,6,125,2,2,22.0176,609.527,593.817,126.841,31.791,0.5
2001,2001,3001,250,250,2500,1.5,0,7,300,30,12,12,0,0,6,125,2,2,21.2566,598.032,599.166,130.852,31.2414,0.5
2002,2002,3002,250,350,2500,2.1,0,7,300,30,16,16,0,0,6,150,2,2,21.3064,603.67,595.612,150.057,30.6635,0.5
2005,2005,3005,250,350,2500,2.1,0,7,300,30,16,16,0,0,6,150,2,2,23.3592,593.171,597.835,157.171,32.7161,0.5
2006,2006,3006,250,250,2500,1.5,0,7,300,30,12,12,0,0,6,125,2,2,21.8427,595.991,597.426,125.882,32.886,0.5
2007,2007,3007,350,250,2500,2.1,0,7,300,30,12,12,1,0,6,125,2,2,25.6145,607.129,601.913,128.401,27.7153,0.5
2008,2008,3008,500,250,2500,3,0,7,300,30,16,16,3,0,6,150,2,2,21.8901,607.854,599.181,151.969,25.8888,0.5
2009,2009,3009,500,250,2500,3,0,7,300,30,16,16,2,0,6,150,2,2,18.8369,596.648,602.778,152.283,29.0114,0.5
2010,2010,3010,500,250,2500,3,0,7,300,30,16,16,2,0,6,150,2,2,20.9214,611.142,596.877,155.72,33.7623,0.5
2011,2011,3011,500,250,2500,3,0,7,300,30,16,16,3,0,6,150,2,2,24.0212,602.614,597.24,155.183,32.3597,0.5
