column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
3,3,1003,300,300,3500,2.16,0,8.5,140,30,12,12,3,1,6,125,2,2,14.3563,282.466,311.438,170.693,23.9871,0
4,4,1004,250,250,3500,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,26.7074,290.519,293.339,134.884,28.7156,0
5,5,1005,250,250,3500,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,24.4993,300.656,289.571,181.977,34.3705,0
6,6,1006,400,350,3500,3.36,0,8.5,140,30,16,16,4,1,6,150,2,2,24.2208,302.263,314.603,150.144,28.7293,0
7,7,1007,450,400,3500,4.32,0,8.5,140,30,20,16,5,1,6,150,2,2,22.5515,276.416,290.071,168.239,31.1654,0
8,8,1008,300,300,3500,2.16,0,8.5,140,30,12,12,2,2,6,125,2,2,20.0847,296.992,289.147,133.567,23.1767,0
9,9,1009,250,250,3500,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,28.1787,300.562,264.56,146.336,38.4118,0
10,10,1010,350,300,3500,2.52,0,8.5,140,30,16,12,4,0,6,150,2,2,21.9744,264.327,289.683,161.099,20.7515,0
11,11,1011,450,400,3500,4.32,0,8.5,140,30,20,16,5,1,6,150,2,2,21.3439,270.664,297.616,171.088,29.346,0
12,12,1012,300,300,3500,2.16,0,8.5,140,30,12,12,2,2,6,125,2,2,28.2201,285.656,283.201,150.028,25.4358,0
13,13,1013,250,250,3500,1.5,0,8.5,140,30,12,12,0,1,6,125,2,2,26.2964,277.134,294.786,154.587,20.6099,0
14,14,1014,350,300,3500,2.52,0,8.5,140,30,16,12,4,1,6,150,2,2,18.4672,305.474,290.333,170.239,41.2376,0
15,15,1015,450,400,3500,4.32,0,8.5,140,30,20,16,5,2,6,150,2,2,25.99,296.503,276.521,155.098,23.3109,0
16,16,1016,300,300,3500,2.16,0,8.5,140,30,12,12,2,3,6,125,2,2,19.647,296.21,289.699,158.785,29.314,0
17,17,1017,300,250,3500,1.8,0,8.5,140,30,12,12,2,0,6,125,2,2,32.6094,298.831,287.134,164.587,32.6927,0
18,18,1018,300,250,3500,1.8,0,8.5,140,30,12,12,3,1,6,125,2,2,35.2896,281.763,282.033,165.997,24.9532,0
19,19,1019,300,300,3500,2.16,0,8.5,140,30,12,12,3,3,6,125,2,2,25.6146,277.491,294.107,126.792,29.5445,0
20,20,1020,300,250,3500,1.8,0,8.5,140,30,12,12,2,0,6,125,2,2,34.9541,292.677,266.587,131.616,30.696,0
1003,1003,2003,300,300,2900,2.16,0,8.5,140,30,12,12,0,1,6,125,2,2,16.8653,284.906,283.365,166.766,28.7767,0
1004,1004,2004,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,25.8276,310.87,285.621,131.411,27.0095,0
1005,1005,2005,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,16.3454,293.305,317.351,129.162,24.6432,0
1006,1006,2006,400,350,2900,3.36,0,8.5,140,30,16,16,0,1,6,150,2,2,24.3651,283.891,295.575,183.877,44.5434,0
1007,1007,2007,450,400,2900,4.32,0,8.5,140,30,20,16,0,0,6,200,2,2,17.4097,303.655,292.656,236.474,30.2147,0
1008,1008,2008,300,300,2900,2.16,0,8.5,140,30,12,12,0,1,6,125,2,2,18.2748,283.664,273.8,167.084,35.1518,0
1009,1009,2009,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,27.6874,275.027,285.656,127.519,30.7782,0
1010,1010,2010,350,300,2900,2.52,0,8.5,140,30,16,12,1,0,6,150,2,2,20.5299,299.421,283.307,166.898,25.3232,0
1011,1011,2011,450,400,2900,4.32,0,8.5,140,30,20,16,0,0,6,200,2,2,17.7186,286.998,311.334,228.519,29.5219,0
1012,1012,2012,300,300,2900,2.16,0,8.5,140,30,12,12,0,1,6,125,2,2,20.4125,278.861,286.298,145.329,39.6267,0
1013,1013,2013,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,22.9143,295.33,303.654,125.496,42.4257,0
1014,1014,2014,350,300,2900,2.52,0,8.5,140,30,16,12,1,0,6,150,2,2,25.1095,319.307,293.746,191.316,47.9253,0
1015,1015,2015,450,400,2900,4.32,0,8.5,140,30,20,16,0,0,6,200,2,2,20.0229,278.285,305.372,201.3,23.6977,0
1016,1016,2016,300,300,2900,2.16,0,8.5,140,30,12,12,0,1,6,125,2,2,28.656,299.862,251.469,143.785,26.6214,0
1017,1017,2017,300,250,2900,1.8,0,8.5,140,30,12,12,1,0,6,125,2,2,25.4003,298.465,309.47,181.864,21.0546,0
1018,1018,2018,300,250,2900,1.8,0,8.5,140,30,12,12,1,0,6,125,2,2,25.8274,271.57,312.885,134.887,59.1934,0
1019,1019,2019,300,300,2900,2.16,0,8.5,140,30,12,12,0,1,6,125,2,2,23.6005,302.614,273.742,164.898,33.1671,0
1020,1020,2020,300,250,2900,1.8,0,8.5,140,30,12,12,0,1,6,125,2,2,32.892,286.62,267.076,153.534,35.2597,0
2003,2003,3003,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,27.3323,271.954,281.236,182.809,28.4699,0
2004,2004,3004,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,19.1438,289.317,291.129,152.543,24.3546,0
2005,2005,3005,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,30.1284,280.406,288.873,137.666,27.5288,0
2006,2006,3006,350,250,2900,2.1,0,8.5,140,30,16,16,0,0,6,150,2,2,44.2271,274.89,285.657,224.674,25.3818,0
2007,2007,3007,350,350,2900,2.94,0,8.5,140,30,20,16,0,0,6,200,2,2,25.726,268.392,308.226,272.394,30.7408,0
2008,2008,3008,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,37.1399,276.078,290.55,133.104,39.3114,0
2009,2009,3009,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,22.7617,285.456,310.544,158.013,40.0276,0
2010,2010,3010,250,250,2900,1.5,0,8.5,140,30,16,12,0,0,6,150,2,2,27.0647,293.279,290.779,172.969,25.3267,0
2011,2011,3011,350,350,2900,2.94,0,8.5,140,30,20,16,0,0,6,200,2,2,24.3543,269.106,275.385,288.191,22.7329,0
2012,2012,3012,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,24.5259,296.329,319.864,135.06,35.8321,0
2013,2013,3013,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,32.3199,270.258,334.08,165.243,28.1725,0
2014,2014,3014,250,250,2900,1.5,0,8.5,140,30,16,12,0,0,6,150,2,2,26.4249,274.883,286.068,221.819,22.8468,0
2015,2015,3015,350,350,2900,2.94,0,8.5,140,30,20,16,0,0,6,200,2,2,42.6139,296.224,298.469,290.883,32.4786,0
2016,2016,3016,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,26.5973,305.835,293.074,181.281,20.8479,0
2017,2017,3017,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,16.9482,320.259,275.388,166.474,20.2659,0
2018,2018,3018,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,23.2204,293.718,290.892,143.94,15.2495,0
2019,2019,3019,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,35.1465,287.197,293.771,129.681,23.4818,0
2020,2020,3020,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,23.9593,269.141,291.436,135.741,29.5299,0
3003,3003,4003,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,14.446,290.144,289.504,180.85,22.3247,0
