column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
3,3,1003,300,350,2750,2.52,0,11.5,240,30,12,12,0,2,6,125,2,2,21.6588,476.074,474.554,149.444,39.1701,0
4,4,1004,250,250,2750,1.5,0,11.5,240,30,12,12,0,1,6,125,2,2,32.7611,487.374,495.536,130.758,38.7864,0
5,5,1005,250,250,2750,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,30.9296,466.458,485.497,140.285,32.6437,0
6,6,1006,450,300,2750,3.24,0,11.5,240,30,16,12,6,0,6,150,2,2,30.6947,472.022,509.607,152.559,27.0602,0
7,7,1007,600,400,2750,5.76,0,11.5,240,30,16,16,8,0,6,100,2,2,29.2677,494.386,478.893,126.115,22.4919,0
8,8,1008,350,250,2750,2.1,0,11.5,240,30,12,12,2,2,6,125,2,2,27.0924,495.863,465.481,128.758,24.8244,0
9,9,1009,250,250,2750,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,33.9536,473.323,466.198,133.223,38.4889,0
10,10,1010,450,300,2750,3.24,0,11.5,240,30,16,12,6,0,6,150,2,2,28.7662,502.595,488.028,181.891,33.4702,0
11,11,1011,600,400,2750,5.76,0,11.5,240,30,20,16,7,0,6,100,2,2,28.2133,485.244,482.39,122.829,23.3309,0
12,12,1012,350,250,2750,2.1,0,11.5,240,30,12,12,2,2,6,125,2,2,33.9868,480.09,470.695,133.139,43.9701,0
13,13,1013,250,250,2750,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,32.4242,476.286,481.437,130.823,30.1492,0
14,14,1014,450,300,2750,3.24,0,11.5,240,30,16,12,6,0,6,150,2,2,25.6176,474.99,480.898,151.133,24.8234,0
15,15,1015,600,400,2750,5.76,0,11.5,240,30,20,16,7,0,6,100,2,2,32.1718,500.398,493.018,102.397,29.6947,0
16,16,1016,350,250,2750,2.1,0,11.5,240,30,12,12,2,2,6,125,2,2,26.6974,486.102,460.998,158.088,28.5057,0
17,17,1017,250,250,2750,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,37.4254,481.028,465.692,131.717,25.6,0
18,18,1018,450,300,2750,3.24,0,11.5,240,30,16,12,6,0,6,150,2,2,39.449,459.895,478.271,168.161,32.1087,0
19,19,1019,600,400,2750,5.76,0,11.5,240,30,20,16,7,0,6,100,2,2,31.8613,471.883,467.179,123.101,30.3953,0
20,20,1020,350,250,2750,2.1,0,11.5,240,30,12,12,2,2,6,125,2,2,39.1986,499.364,508.175,161.865,26.6054,0
21,21,1021,250,250,2750,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,24.1139,481.719,469.933,157.719,35.5703,0
22,22,1022,450,300,2750,3.24,0,11.5,240,30,16,12,6,0,6,150,2,2,32.0376,475.639,483.668,191.525,30.5903,0
23,23,1023,600,400,2750,5.76,0,11.5,240,30,16,16,8,0,6,100,2,2,23.6157,452.641,478.303,124.96,27.616,0
24,24,1024,350,250,2750,2.1,0,11.5,240,30,12,12,2,2,6,125,2,2,30.8165,472.105,489.426,138.082,24.5448,0
25,25,1025,250,250,2750,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,24.63,472.13,460.95,148.894,29.9918,0
26,26,1026,300,300,2750,2.16,0,11.5,240,30,12,12,0,2,6,125,2,2,25.4394,468.717,474.566,151.523,24.4659,0
27,27,1027,300,350,2750,2.52,0,11.5,240,30,16,12,0,3,6,150,2,2,33.5577,475.237,479.091,168.576,39.5031,0
28,28,1028,250,250,2750,1.5,0,11.5,240,30,12,12,0,1,6,125,2,2,27.4914,470.117,465.727,147.626,29.9237,0
1003,1003,2003,300,350,2750,2.52,0,11.5,240,30,12,12,2,0,6,125,2,2,24.9206,461.977,484.359,161.407,39.36,0
1004,1004,2004,250,250,2750,1.5,0,11.5,240,30,12,12,0,1,6,125,2,2,27.3865,464.729,481.032,137.248,27.3192,0
1005,1005,2005,250,250,2750,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,29.5807,479.902,491.434,159.52,29.4072,0
1006,1006,2006,450,300,2750,3.24,0,11.5,240,30,16,12,1,0,6,150,2,2,31.4411,462.584,478.261,194.43,30.3232,0
1007,1007,2007,600,400,2750,5.76,0,11.5,240,30,16,16,0,2,6,150,2,2,27.0368,498.533,473.578,176.413,38.692,0
1008,1008,2008,350,250,2750,2.1,0,11.5,240,30,12,12,1,1,6,125,2,2,34.3359,470.26,474.284,159.314,23.8793,0
1009,1009,2009,250,250,2750,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,31.6833,478.923,471.433,152.888,28.4975,0
1010,1010,2010,450,300,2750,3.24,0,11.5,240,30,16,12,1,0,6,150,2,2,32.0375,477.42,498.322,182.343,22.7814,0
1011,1011,2011,600,400,2750,5.76,0,11.5,240,30,20,16,0,1,6,200,2,2,30.1684,473.451,490.15,206.789,39.4403,0
1012,1012,2012,350,250,2750,2.1,0,11.5,240,30,12,12,1,1,6,125,2,2,37.6413,474.537,475.188,152.986,35.9332,0
1013,1013,2013,250,250,2750,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,33.2702,470.485,478.489,131.711,28.5261,0
1014,1014,2014,450,300,2750,3.24,0,11.5,240,30,16,12,1,0,6,150,2,2,26.2396,473.066,464.938,184.065,32.7381,0
1015,1015,2015,600,400,2750,5.76,0,11.5,240,30,20,16,0,1,6,200,2,2,35.5022,465.935,482.719,203.587,30.6556,0
1016,1016,2016,350,250,2750,2.1,0,11.5,240,30,12,12,1,1,6,125,2,2,45.8561,485.961,487.37,157.851,31.7531,0
1017,1017,2017,250,250,2750,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,31.9536,484.468,471.136,132.009,36.9796,0
1018,1018,2018,450,300,2750,3.24,0,11.5,240,30,16,12,1,0,6,150,2,2,40.8161,474.138,478.253,188.617,46.6829,0
1019,1019,2019,600,400,2750,5.76,0,11.5,240,30,20,16,0,1,6,200,2,2,29.4493,494.327,485.471,253.731,22.6775,0
1020,1020,2020,350,250,2750,2.1,0,11.5,240,30,12,12,1,1,6,125,2,2,33.0527,476.547,478.272,128.841,31.0438,0
1021,1021,2021,250,250,2750,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,30.8074,483.398,481.527,129.344,38.9104,0
1022,1022,2022,450,300,2750,3.24,0,11.5,240,30,16,12,1,0,6,150,2,2,30.952,480.698,469.788,193.88,28.4664,0
1023,1023,2023,600,400,2750,5.76,0,11.5,240,30,16,16,0,2,6,150,2,2,37.2036,474.587,489.989,194.29,26.2902,0
