column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,350,350,3550,2.94,0,7,240,30,16,12,1,1,6,150,2,2,14.4392,469.462,463.372,186.851,24.6331,0
4,4,1004,350,350,3550,2.94,0,7,240,30,16,12,1,1,6,150,2,2,21.8408,464.548,469.96,153.255,33.2076,0
5,5,1005,450,450,3550,4.86,0,7,240,30,20,16,2,1,6,200,2,2,20.6197,473.188,477.876,250.766,24.1654,0
6,6,1006,500,500,3550,6,0,7,240,30,20,16,6,3,6,200,2,2,20.4631,470.619,484.38,225.419,26.4852,0
7,7,1007,500,500,3550,6,0,7,240,30,20,16,6,3,6,200,2,2,19.5118,473.253,463.988,208.444,35.5806,0
8,8,1008,450,450,3550,4.86,0,7,240,30,20,16,2,1,6,200,2,2,18.0616,479.14,486.891,218.355,27.0225,0
9,9,1009,350,350,3550,2.94,0,7,240,30,16,12,1,1,6,150,2,2,22.6357,481.495,464.98,181.921,31.5106,0
10,10,1010,400,400,3550,3.84,0,7,240,30,16,12,4,2,6,150,2,2,19.1775,492.344,468.942,170.083,31.1217,0
11,11,1011,400,400,3550,3.84,0,7,240,30,16,12,4,2,6,150,2,2,18.8089,508.075,486.805,160.497,26.4662,0
12,12,1012,350,350,3550,2.94,0,7,240,30,16,12,1,1,6,150,2,2,22.6579,460.535,494.639,160.744,26.1933,0
1001,1001,2001,350,350,2550,2.94,0,7,240,30,16,12,0,4,6,150,2,2,21.6161,471.297,506.169,181.193,26.8517,0
1004,1004,2004,350,350,2550,2.94,0,7,240,30,16,12,0,4,6,150,2,2,17.0784,484.428,484.741,179.15,37.7952,0
1005,1005,2005,450,450,2550,4.86,0,7,240,30,20,16,0,2,6,200,2,2,21.4479,468.284,479.33,203.836,19.79,0
1006,1006,2006,500,500,2550,6,0,7,240,30,20,16,0,1,6,200,2,2,17.7983,493.717,464.018,248.751,22.9897,0
1007,1007,2007,500,500,2550,6,0,7,240,30,20,16,0,1,6,200,2,2,24.9503,470.719,481.783,208.411,27.6428,0
1008,1008,2008,450,450,2550,4.86,0,7,240,30,20,16,0,2,6,200,2,2,26.2993,487.849,469.192,214.434,25.7121,0
1009,1009,2009,350,350,2550,2.94,0,7,240,30,16,12,0,4,6,150,2,2,21.2409,484.745,480.433,150.626,30.9645,0
1010,1010,2010,400,400,2550,3.84,0,7,240,30,16,12,0,2,6,150,2,2,26.1324,490.158,483.33,172.781,30.6004,0
1011,1011,2011,400,400,2550,3.84,0,7,240,30,16,12,0,2,6,150,2,2,16.0759,458.159,491.745,188.292,29.9303,0
1012,1012,2012,350,350,2550,2.94,0,7,240,30,16,12,0,4,6,150,2,2,21.3584,471.199,474.544,191.838,27.0247,0
2001,2001,3001,300,300,2550,2.16,0,7,240,30,16,12,0,1,6,150,2,2,15.7438,486.497,508.226,170.849,30.1727,0
2004,2004,3004,300,300,2550,2.16,0,7,240,30,16,12,0,1,6,150,2,2,20.5443,464.002,511.883,154.624,35.1589,0
2005,2005,3005,350,350,2550,2.94,0,7,240,30,20,16,0,1,6,200,2,2,16.42,458.051,491.402,228.458,35.8245,0
2006,2006,3006,400,400,2550,3.84,0,7,240,30,20,16,0,0,6,200,2,2,16.9596,475.627,486.131,217.427,30.4986,0
2007,2007,3007,400,400,2550,3.84,0,7,240,30,20,16,0,0,6,200,2,2,22.3718,482.732,487.546,218.564,35.6622,0
2008,2008,3008,350,350,2550,2.94,0,7,240,30,20,16,0,1,6,200,2,2,18.3276,460.906,494.021,214.578,20.841,0
2009,2009,3009,300,300,2550,2.16,0,7,240,30,16,12,0,1,6,150,2,2,16.6137,462.231,500.335,192.916,24.468,0
2010,2010,3010,350,350,2550,2.94,0,7,240,30,16,12,0,1,6,150,2,2,18.2577,459.896,492.72,167.883,34.2935,0
2011,2011,3011,350,350,2550,2.94,0,7,240,30,16,12,0,1,6,150,2,2,19.7205,476.82,484.351,150.161,28.2941,0
2012,2012,3012,300,300,2550,2.16,0,7,240,30,16,12,0,1,6,150,2,2,20.9607,485.255,462.909,172.287,27.2889,0
3001,3001,4001,300,300,2550,2.16,0,7,240,30,16,12,0,1,6,150,2,2,18.0245,469.923,483.787,181.509,31.1089,0
3004,3004,4004,300,300,2550,2.16,0,7,240,30,16,12,0,1,6,150,2,2,22.8906,494.081,475.501,186.687,28.1095,0
3005,3005,4005,350,350,2550,2.94,0,7,240,30,20,16,0,1,6,200,2,2,21.1222,477.961,468.441,245.203,39.2037,0
