column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,250,250,3050,1.5,0,11.5,240,30,12,12,1,0,6,125,2,2,21.6588,473.171,468.318,160.3,33.3094,0
2,2,1002,300,300,3050,2.16,0,11.5,240,30,12,12,3,0,6,125,2,2,32.7611,470.041,486.134,142.231,32.3656,0
5,5,1005,300,300,3050,2.16,0,11.5,240,30,12,12,3,0,6,125,2,2,30.9296,476.608,467.197,138.797,23.7541,0
6,6,1006,250,250,3050,1.5,0,11.5,240,30,12,12,1,0,6,125,2,2,30.6947,497.669,472.581,146.5,18.0577,0
7,7,1007,350,350,3050,2.94,0,11.5,240,30,12,12,3,3,6,125,2,2,29.2677,482.13,490.346,159.145,34.2371,0
8,8,1008,400,400,3050,3.84,0,11.5,240,30,16,12,5,5,6,150,2,2,27.0924,496.89,473.769,194.104,22.7417,0
9,9,1009,400,400,3050,3.84,0,11.5,240,30,20,20,1,1,6,150,2,2,33.9536,486.414,482.957,181.308,26.0934,0
10,10,1010,400,400,3050,3.84,0,11.5,240,30,20,20,1,1,6,150,2,2,28.7662,480.037,482.208,166.574,47.5061,0
11,11,1011,400,400,3050,3.84,0,11.5,240,30,16,12,5,5,6,150,2,2,28.2133,480.183,472.539,188.862,43.2286,0
12,12,1012,350,350,3050,2.94,0,11.5,240,30,12,12,3,3,6,125,2,2,33.9868,470.776,471.927,159.662,39.8055,0
13,13,1013,250,250,3050,1.5,0,11.5,240,30,12,12,1,0,6,125,2,2,32.4242,449.794,473.394,145.36,31.2884,0
14,14,1014,300,300,3050,2.16,0,11.5,240,30,12,12,3,1,6,125,2,2,25.6176,477.517,494.061,151.683,29.3476,0
15,15,1015,300,300,3050,2.16,0,11.5,240,30,12,12,2,1,6,125,2,2,32.1718,481.918,455.677,157.681,29.4381,0
16,16,1016,300,300,3050,2.16,0,11.5,240,30,12,12,2,1,6,125,2,2,26.6974,494.099,464.294,150.668,27.6206,0
17,17,1017,300,300,3050,2.16,0,11.5,240,30,12,12,3,1,6,125,2,2,37.4254,485.563,475.115,149.391,43.3734,0
18,18,1018,250,250,3050,1.5,0,11.5,240,30,12,12,1,0,6,125,2,2,39.449,492.202,470.835,139.277,35.9176,0
1001,1001,2001,250,250,3050,1.5,0,11.5,240,30,12,12,1,0,6,125,2,2,31.8613,497.692,481.902,147.515,48.5358,0
1002,1002,2002,300,300,3050,2.16,0,11.5,240,30,12,12,2,0,6,125,2,2,39.1986,499.142,481.19,134.119,27.0267,0
1005,1005,2005,300,300,3050,2.16,0,11.5,240,30,12,12,2,0,6,125,2,2,24.1139,490.926,479.861,129.496,31.2338,0
1006,1006,2006,250,250,3050,1.5,0,11.5,240,30,12,12,1,0,6,125,2,2,32.0376,466.748,473.774,134.695,32.9798,0
1007,1007,2007,350,350,3050,2.94,0,11.5,240,30,12,12,0,2,6,125,2,2,23.6157,475.29,480.345,141.734,28.2758,0
1008,1008,2008,400,400,3050,3.84,0,11.5,240,30,16,12,0,2,6,150,2,2,30.8165,470.359,489.616,165.505,31.3031,0
1009,1009,2009,400,400,3050,3.84,0,11.5,240,30,20,20,0,0,6,200,2,2,24.63,493.557,490.765,242.119,25.2891,0
1010,1010,2010,400,400,3050,3.84,0,11.5,240,30,20,20,0,0,6,200,2,2,25.4394,489.875,480.99,222.952,27.2271,0
1011,1011,2011,400,400,3050,3.84,0,11.5,240,30,16,12,0,2,6,150,2,2,33.5577,475.366,490.487,172.719,24.0596,0
1012,1012,2012,350,350,3050,2.94,0,11.5,240,30,12,12,0,2,6,125,2,2,27.4914,482.095,458.634,135.907,32.2777,0
1013,1013,2013,250,250,3050,1.5,0,11.5,240,30,12,12,1,0,6,125,2,2,24.9206,490.433,467.925,128.338,27.5361,0
1014,1014,2014,300,300,3050,2.16,0,11.5,240,30,12,12,2,0,6,125,2,2,27.3865,491.742,488.093,151.88,28.8841,0
